time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.2848881223589305,0.16730243594377106,11.622405480446423,0.030815869306943355,0.11448092313592095,0.0,-0.766041734824253,0.3376651875215816,2.6432076958042536,0.006917080322505129,0.04390726674232116,0.0,476.26661172088444,474.188129392158,473.8452788689939,473.6111716232202
1.2600000000000007,-0.332909833204636,0.18809747777060076,11.780743636559812,0.03125815731376491,0.12866100805653335,0.0,-0.8359375015673014,0.35553304918099105,2.6345612917091654,0.007887706515575778,0.005465764432964412,0.0,412.1454164854033,408.7342428366525,409.52131485967203,409.60753626445927
1.3200000000000007,-0.38563800299730255,0.21004631942032245,11.940927836540808,0.03172442812367038,0.12950534395508395,0.0,-0.921733665695026,0.3761340147639922,2.7047031053606245,0.005912513088865544,0.012228618833978695,0.0,436.35085587757607,436.9149449203136,436.33614001569146,436.1711035064246
1.3800000000000008,-0.4443376017039947,0.23347600138208474,12.1113423035537,0.040939790925117236,0.13424551131883433,0.0,-1.0354150668604474,0.4060435429747895,2.9749285066997477,-0.027917401526594516,0.032987938082970375,0.0,496.59997289130195,498.1203061728094,498.3627749187895,495.88396461197107
1.4400000000000008,-0.5091310726838058,0.25863045419150305,12.291728959734924,0.03933957000176491,0.1369345090537184,0.0,-1.1246093798136907,0.4322748398324752,3.0377219410816707,-0.032345402076843624,0.04109404546291796,0.0,436.42422717632525,437.1008964234555,436.16470362952384,435.7944498787832
1.5000000000000009,-0.5796921836684787,0.28542881253512387,12.478460173462508,0.03828695670844873,0.13983631607611802,0.0,-1.2277107109745231,0.46085560996052916,3.1861488427135,-0.02315257439296518,0.03256035179189671,0.0,463.77067346613313,463.1005506187986,463.61949794674285,464.3410092696348
1.560000000000001,-0.656196324963125,0.3138286289556386,12.671538088348647,0.039031723820092346,0.15692780919425697,0.0,-1.3240090076096716,0.48587139628607584,3.2492746171476283,-0.040399853343831546,0.07399793133054704,0.0,436.5002504005598,439.9462708770199,439.02650802572475,437.59280288291035
1.620000000000001,-0.7393966107194121,0.3438869208121584,12.872283827347914,0.03783057791274036,0.16136450792422874,0.0,-1.4497716582223112,0.5159159278229951,3.4415197075129234,-0.053773097847132446,0.07176801732484847,0.0,479.05593037405407,478.8900824086871,479.6144147380265,478.5966002397375
1.680000000000001,-0.8299067497611459,0.3756328040796477,13.082409218608136,0.0354299050204645,0.16725627694680067,0.0,-1.5677903970501386,0.5420142112064361,3.562106528003535,-0.06499971483989107,0.08441398210739609,0.0,459.1875321049456,460.19402294573206,458.61261534971453,457.7178105370715
1.740000000000001,-0.9273666832422031,0.40883504243604435,13.298176873025493,0.03258158930289845,0.17454436280303742,0.0,-1.681544108247627,0.5644424043880923,3.6297282846098264,-0.07749796737092846,0.09959117465546118,0.0,443.2685368865214,444.52079433350895,443.6113059136695,442.5801083212885
1.8000000000000012,-1.0312748510777818,0.4432230559508735,13.514969221093324,0.028126967228511823,0.18460116221896516,0.0,-1.7829033919246364,0.5814528246682017,3.5965613625231514,-0.08368563791553389,0.12055353740258731,0.0,409.57757803459515,411.44885670479823,411.74460380647736,411.1911322559611
1.8600000000000012,-1.1418940438833702,0.478619843222305,13.732189755297046,0.023094534275727163,0.19256446563914675,0.0,-1.9051498313805997,0.5979494606729445,3.6437274142733136,-0.08459307704780125,0.1099160023509064,0.0,438.85158927524503,437.9801678550402,437.9844602932921,437.9030946576416
1.9200000000000013,-1.2605074815529318,0.5149655883921741,13.954751208730046,0.01839696587846973,0.2011435076686885,0.0,-2.0494572039248604,0.6130463526716851,3.7742457718809193,-0.07895230596652472,0.124192065817479,0.0,464.1775876271979,465.3077430282873,465.6872463957346,466.1230762126659
1.9800000000000013,-1.3880306929532895,0.5521356596695841,14.185371556940993,0.017492493745354665,0.21059328350500106,0.0,-2.2022275128797077,0.6258649868376299,3.912244144097725,-0.10163216334807584,0.13852287106609715,0.0,468.0173903514043,469.14581685874754,470.6984555439106,468.9340914147058
2.0400000000000014,-1.5255912437039172,0.5900847048124632,14.427213567527307,0.012577601248212389,0.22282647247427878,0.0,-2.384401014329335,0.638461243060242,4.1477701002456975,-0.09085756094167664,0.1590488543513171,0.0,499.22310599440516,500.73588115001235,499.2159852806898,499.99453949556164
2.1000000000000014,-1.6730065868837316,0.6285996397138205,14.677064893692252,0.008995166671556198,0.2348222395748678,0.0,-2.5305055116701727,0.6450159974360516,4.180033338168701,-0.0770340039493107,0.17504608708090766,0.0,440.32758131579186,441.67513675047667,439.7379671700918,440.87550199245976
2.1600000000000015,-1.8290374070214421,0.66742359915325,14.927174636781471,0.004364002235067055,0.24879527094911413,0.0,-2.6717262437719045,0.6487207885509338,4.1565359545531395,-0.078822917371013,0.15340299405193486,0.0,424.3022210145639,422.4683903274291,423.5776040399156,423.41859579202855
2.2200000000000015,-1.993977054348555,0.7063942383903512,15.176606194828269,0.0003567754996698369,0.2589324603221277,0.0,-2.82714801436416,0.64993733589654,4.157390232419178,-0.07063728508223927,0.16285106114573425,0.0,431.3330388753265,432.15428951505123,433.0274574171983,433.7108540110346
2.2800000000000016,-2.169021811810859,0.7453687142763773,15.428239838799582,6.280533417821772,0.26888779364022497,0.0,-3.00857647897107,0.6489039238901758,4.229578291568939,-0.059631556660746377,0.16650331252961512,0.0,456.5647461863334,456.8809492895191,456.516677859708,457.39089576075975
2.3400000000000016,-2.355056883239783,0.7842449864589023,15.683728042258409,6.283125315343597,0.28124525620811713,0.0,-3.193680333695247,0.6472521300144679,4.285810526446959,-0.08806826928140028,0.18219932424820626,0.0,453.3878532990746,454.67494958117703,454.31408591539787,452.024403018008
2.4000000000000017,-2.5526682688054096,0.8230700137519165,15.943256209989677,0.002570143779809797,0.2937730816128896,0.0,-3.3944735454919934,0.6471483716391305,4.36407006494474,-0.058428050856672145,0.19488859432725625,0.0,462.20039563058106,463.23172031952566,461.24557947309177,463.57613689289695
2.4600000000000017,-2.761804965330931,0.8619465567645266,16.20478568913957,0.009101586486549351,0.3087157191725005,0.0,-3.5779863608436284,0.6492695008508919,4.352818849034304,-0.02490230638910784,0.21347008408365686,0.0,434.6362203444547,436.23149370690857,434.7816473418539,437.5804455871831
2.520000000000002,-2.9822677176869643,0.90104198161415,16.465674367335048,0.008026987278194397,0.32388300834386285,0.0,-3.7720293221236147,0.6538046048931537,4.342654116801643,-0.018906222392497115,0.2291367053812153,0.0,436.98775728075873,438.34004858549224,437.99314377713483,438.49157036927215
2.580000000000002,-3.214674297732239,0.9403901604468015,16.725877001393886,0.007017610668172303,0.34320797834450456,0.0,-3.9764174520420585,0.6577027788837478,4.329736960409883,-0.01605168200467086,0.25383207884988473,0.0,436.8965036488794,439.0080747259252,440.04354167593556,440.2798792660743
2.640000000000002,-3.459241468658104,0.9799475280506461,16.983931283662656,0.006968112128754811,0.3618327018105285,0.0,-4.177270710222414,0.6608580405995419,4.271236689994261,-0.006712616370853745,0.2728495645109995,0.0,425.47162603323267,427.1681738207701,424.87552030057395,425.6757051036173
2.700000000000002,-3.7147357631595823,1.019665773066664,17.23457140408444,0.006620950883714727,0.38274737850548224,0.0,-4.340668064062619,0.6630588384380518,4.083176293730453,-0.00506453573082568,0.2482664103923042,0.0,379.8526017380828,377.5714679333562,380.7034387779807,380.8612308950699
2.760000000000002,-3.9813324835466584,1.0595322965568257,17.47638566151244,0.007698427731280155,0.39777615803343735,0.0,-4.54706757833736,0.6659085000978603,3.9767014172262667,-0.019195191662054155,0.25123356968337013,0.0,410.9608416176089,411.2915863493501,412.5603591989888,411.3106629745885
2.820000000000002,-4.262362824701229,1.0996101600526131,17.71596053472512,0.006581503374898823,0.4131879144365742,0.0,-4.821839939621576,0.669908126949502,4.007653602986746,-0.022764780574239085,0.2565105069503019,0.0,460.3609819007703,460.84016332365667,461.5357769823779,461.25395346490893
2.880000000000002,-4.559176431955263,1.1399027740036172,17.954931780378754,0.00975670720955435,0.4292043571154647,0.0,-5.07318677000725,0.6734078204853927,3.9569117181369653,-0.0005902376317810133,0.246559981996778,0.0,436.46470780754373,435.69906808442585,436.13314882546433,437.98170191208055
2.940000000000002,-4.870562458889834,1.1804300442235318,18.18896171851843,0.009736105046043164,0.44846885173890527,0.0,-5.3077650820678075,0.6774882025950187,3.8430842476387985,3.5102834896312367e-06,0.22216460642476274,0.0,418.0089770877535,415.93823640890685,416.3518069127271,416.4037709660128
3.000000000000002,-5.1961176577247485,1.2212014291861757,18.41560604191005,0.012002311873618332,0.46193977223655747,0.0,-5.545138437896829,0.6816940965461227,3.711013367203865,0.015337129886190747,0.22524898195291396,0.0,412.0440703204483,412.3703547480916,411.4500338310631,412.80555873682334
3.0600000000000023,-5.537958909852568,1.262297777388863,18.637814762073074,0.013593873169757131,0.47676742911439174,0.0,-5.850665278550186,0.688292214892139,3.6943515135178955,0.02319247040662666,0.21143917851590485,0.0,455.40122793492924,454.3421062003122,456.4358651837285,457.0623909645604
3.1200000000000023,-5.898170078460657,1.3038268707938807,18.85836665902553,0.020663694240995234,0.49013092259082747,0.0,-6.157326819752684,0.6965902987591831,3.655882989239956,-0.004138624972598225,0.2193317057420853,0.0,451.56982060507374,452.2505370578904,453.05631632561597,450.8529776504127
